ERR12319363.1.1535973	9440	2433	2046	2234	2727	0	0	0	660	0	0	0
ERR12319363.1.4829767	4092	1205	915	879	1093	0	0	0	314	0	0	0
ERR12319363.1.2534370	8773	2237	2276	1945	2315	0	0	0	762	0	0	0
ERR12319363.1.4634932	9280	2790	2329	1898	2263	0	0	0	724	0	0	0
ERR12319363.1.4011711	9720	2304	2326	2710	2380	0	0	0	968	0	0	0
ERR12319363.1.6583407	4990	1294	1163	1088	1445	0	0	0	382	0	0	0
ERR12319363.1.1968506	6003	1524	1413	1503	1563	0	0	0	582	0	0	0
ERR12319363.1.1543264	4082	1005	942	928	1207	0	0	0	340	0	0	0
ERR12319363.1.4609231	8087	1877	1884	2299	2027	0	0	0	892	0	0	0
ERR12319363.1.749177	14479	3835	2954	3181	4509	0	0	0	700	0	0	0
ERR12319363.1.2311965	7652	2137	1843	1779	1893	0	0	0	600	0	0	0
ERR12319363.1.3773602	15447	4510	3359	3704	3874	0	0	0	1230	0	0	0
ERR12319363.1.1582049	5188	1331	1299	1305	1253	0	0	0	568	0	0	0
ERR12319363.1.6854877	8337	2238	1900	1801	2398	0	0	0	674	0	0	0
ERR12319363.1.5923319	4705	898	1040	1337	1430	0	0	0	258	0	0	0
ERR12319363.1.6692031	3757	1100	933	823	901	0	0	0	384	0	0	0
ERR12319363.1.2901471	10502	2955	2362	2263	2922	0	0	0	854	0	0	0
ERR12319363.1.4354766	5798	1396	1600	1682	1120	0	0	0	764	0	0	0
ERR12319363.1.1421217	4754	1298	1065	1066	1325	0	0	0	378	0	0	0
ERR12319363.1.5540338	6195	1681	1388	1331	1795	0	0	0	448	0	0	0
ERR12319363.1.3467128	6247	1705	1502	1338	1702	0	0	0	602	0	0	0
ERR12319363.1.6824272	4053	908	929	1012	1204	0	0	0	282	0	0	0
ERR12319363.1.3489632	9337	2676	2159	2238	2264	0	0	0	846	0	0	0
ERR12319363.1.904189	10198	2684	2355	2326	2833	0	0	0	764	0	0	0
ERR12319363.1.3368328	5204	1370	1200	1184	1450	0	0	0	398	0	0	0
ERR12319363.1.4983978	5313	1221	1682	1281	1129	0	0	0	914	0	0	0
ERR12319363.1.4631675	15871	4106	3811	4103	3851	0	0	0	1572	0	0	0
ERR12319363.1.3124443	7594	1997	1741	1954	1902	0	0	0	738	0	0	0
ERR12319363.1.972102	7426	2135	1555	1702	2034	0	0	0	684	0	0	0
ERR12319363.1.2574344	11871	3010	2992	2811	3058	0	0	0	940	0	0	0
ERR12319363.1.619147	8537	2480	2152	1869	2036	0	0	0	686	0	0	0
ERR12319363.1.1787969	8985	2497	2143	2066	2279	0	0	0	842	0	0	0
ERR12319363.1.939004	3581	1376	477	544	1184	0	0	0	92	0	0	0
ERR12319363.1.1320926	4852	1353	1090	1161	1248	0	0	0	504	0	0	0
ERR12319363.1.2144283	9716	2426	2413	1978	2899	0	0	0	1114	0	0	0
ERR12319363.1.4629495	6821	2123	1000	1435	2263	0	0	0	384	0	0	0
ERR12319363.1.3463205	11672	3043	2849	2668	3112	0	0	0	1030	0	0	0
ERR12319363.1.1123131	10869	2129	1886	3623	3231	0	0	0	206	0	0	0
ERR12319363.1.2753821	10936	2757	2643	2816	2720	0	0	0	1216	0	0	0
ERR12319363.1.1557814	7913	1902	1883	2054	2074	0	0	0	810	0	0	0
ERR12319363.1.4899475	6178	1498	1600	1608	1472	0	0	0	624	0	0	0
ERR12319363.1.4304828	11731	3021	3114	2714	2882	0	0	0	1184	0	0	0
ERR12319363.1.5145586	9337	1994	1756	2703	2884	0	0	0	542	0	0	0
ERR12319363.1.4540239	8958	2648	1920	1994	2396	0	0	0	644	0	0	0
ERR12319363.1.1790263	11190	2961	2601	2930	2698	0	0	0	1044	0	0	0
ERR12319363.1.2082426	4964	1279	986	1289	1410	0	0	0	312	0	0	0
ERR12319363.1.4396947	6938	1558	1671	1679	2030	0	0	0	484	0	0	0
ERR12319363.1.1731412	6690	1415	1441	1764	2070	0	0	0	428	0	0	0
ERR12319363.1.5545381	10785	2729	2950	2464	2642	0	0	0	1146	0	0	0
ERR12319363.1.6726574	11932	3192	2819	2766	3155	0	0	0	1140	0	0	0
ERR12319363.1.4679742	10160	2687	2689	2431	2353	0	0	0	898	0	0	0
ERR12319363.1.2366005	18736	4665	4358	4384	5329	0	0	0	1490	0	0	0
ERR12319363.1.2292541	8700	2146	2018	2228	2308	0	0	0	790	0	0	0
ERR12319363.1.2831614	7677	2089	1925	1634	2029	0	0	0	366	0	0	0
ERR12319363.1.3463105	8382	2171	1982	2083	2146	0	0	0	910	0	0	0
ERR12319363.1.6507027	6525	1547	1536	1716	1726	0	0	0	660	0	0	0
ERR12319363.1.2919059	21804	5677	5517	5310	5300	0	0	0	1976	0	0	0
ERR12319363.1.1212817	20759	5796	4906	4768	5289	0	0	0	1636	0	0	0
ERR12319363.1.4056083	11001	3163	2477	2353	3008	0	0	0	886	0	0	0
ERR12319363.1.4109915	7413	1984	1898	1671	1860	0	0	0	684	0	0	0
ERR12319363.1.2700963	10505	2757	2582	2526	2640	0	0	0	872	0	0	0
ERR12319363.1.501581	4565	1136	1333	1153	943	0	0	0	668	0	0	0
ERR12319363.1.5252652	7158	2036	1617	1705	1800	0	0	0	684	0	0	0
ERR12319363.1.3292956	9832	2684	2283	2170	2695	0	0	0	676	0	0	0
ERR12319363.1.1181990	13567	3881	3182	3349	3155	0	0	0	1232	0	0	0
ERR12319363.1.281355	6159	1512	1185	1791	1671	0	0	0	558	0	0	0
ERR12319363.1.3774416	10178	2794	2432	2402	2550	0	0	0	666	0	0	0
ERR12319363.1.946296	9177	2607	2270	2092	2208	0	0	0	852	0	0	0
ERR12319363.1.6308957	8752	2310	1883	2003	2556	0	0	0	742	0	0	0
ERR12319363.1.3292235	6023	1668	1288	1413	1654	0	0	0	490	0	0	0
ERR12319363.1.1095507	7957	2390	1852	1872	1843	0	0	0	712	0	0	0
ERR12319363.1.2501745	6859	1917	1519	1462	1961	0	0	0	360	0	0	0
ERR12319363.1.2667673	6505	1514	1505	1579	1907	0	0	0	428	0	0	0
ERR12319363.1.2348929	10004	2740	2308	2455	2501	0	0	0	912	0	0	0
ERR12319363.1.2601704	15257	4300	3353	3763	3841	0	0	0	1208	0	0	0
ERR12319363.1.1563806	11880	3058	2920	3012	2890	0	0	0	1098	0	0	0
ERR12319363.1.2711420	14312	3903	3685	2958	3766	0	0	0	1276	0	0	0
ERR12319363.1.3245284	7292	1547	1582	1938	2225	0	0	0	486	0	0	0
ERR12319363.1.4636668	6839	1743	2011	1692	1393	0	0	0	936	0	0	0
ERR12319363.1.4890827	9748	2873	2345	2156	2374	0	0	0	756	0	0	0
ERR12319363.1.4619160	7879	2223	1854	1756	2046	0	0	0	620	0	0	0
ERR12319363.1.6242704	3391	1021	600	410	1360	0	0	0	22	0	0	0
ERR12319363.1.1768854	2339	651	481	585	622	0	0	0	184	0	0	0
ERR12319363.1.3831036	7728	2173	1748	2009	1798	0	0	0	678	0	0	0
ERR12319363.1.3770280	14519	3736	3759	3572	3452	0	0	0	1466	0	0	0
ERR12319363.1.795648	4647	1226	1142	994	1285	0	0	0	392	0	0	0
ERR12319363.1.3833691	10014	2469	2573	2396	2576	0	0	0	984	0	0	0
ERR12319363.1.6162578	3965	1184	841	877	1063	0	0	0	302	0	0	0
ERR12319363.1.1888050	8832	2319	2173	2276	2064	0	0	0	920	0	0	0
ERR12319363.1.5379734	11565	3131	2847	2814	2773	0	0	0	960	0	0	0
ERR12319363.1.6781576	7701	2122	1766	1797	2016	0	0	0	690	0	0	0
ERR12319363.1.6186058	10632	2862	2347	2555	2868	0	0	0	992	0	0	0
ERR12319363.1.5671564	4243	1085	1025	922	1211	0	0	0	370	0	0	0
ERR12319363.1.6494447	8937	2620	2034	2065	2218	0	0	0	626	0	0	0
ERR12319363.1.2343578	4925	1314	1137	1144	1330	0	0	0	394	0	0	0
ERR12319363.1.4799664	9419	2513	2381	2195	2330	0	0	0	914	0	0	0
ERR12319363.1.1473064	9411	2421	2536	2134	2320	0	0	0	936	0	0	0
ERR12319363.1.1255668	13884	3798	3116	3232	3738	0	0	0	1412	0	0	0
ERR12319363.1.2904077	5263	1152	1379	1327	1405	0	0	0	540	0	0	0
ERR12319363.1.4430115	10735	3008	2689	2470	2568	0	0	0	968	0	0	0
ERR12319363.1.4416946	8808	2206	2127	2048	2427	0	0	0	724	0	0	0
ERR12319363.1.3670775	17323	4403	3815	4384	4721	0	0	0	1346	0	0	0
ERR12319363.1.5196357	12745	3257	3182	3099	3207	0	0	0	1228	0	0	0
ERR12319363.1.5334572	3945	984	983	972	1006	0	0	0	304	0	0	0
ERR12319363.1.1306510	3271	872	716	735	948	0	0	0	220	0	0	0
ERR12319363.1.1509365	12665	3215	2917	3052	3481	0	0	0	1130	0	0	0
ERR12319363.1.5706044	7771	2218	1597	1690	2266	0	0	0	540	0	0	0
ERR12319363.1.2041305	5636	1601	1361	1321	1353	0	0	0	438	0	0	0
ERR12319363.1.2556688	6715	1781	1584	1639	1711	0	0	0	624	0	0	0
ERR12319363.1.4430503	7415	2242	1397	1403	2373	0	0	0	308	0	0	0
ERR12319363.1.355886	11970	3090	3033	2971	2876	0	0	0	1308	0	0	0
ERR12319363.1.4116753	4407	1244	989	997	1177	0	0	0	308	0	0	0
ERR12319363.1.2998934	4710	1154	1085	1141	1330	0	0	0	310	0	0	0
ERR12319363.1.5967999	11337	3300	2585	2792	2660	0	0	0	978	0	0	0
ERR12319363.1.3771639	7759	2063	1794	1833	2069	0	0	0	626	0	0	0
ERR12319363.1.3238814	7450	1762	1961	1471	2256	0	0	0	442	0	0	0
ERR12319363.1.2959562	4305	1279	949	983	1094	0	0	0	324	0	0	0
ERR12319363.1.5108020	4667	1197	1091	1028	1351	0	0	0	418	0	0	0
ERR12319363.1.3885194	4765	1284	971	1209	1301	0	0	0	374	0	0	0
ERR12319363.1.2581741	3728	1104	756	723	1145	0	0	0	226	0	0	0
ERR12319363.1.2716197	7756	2009	1824	1723	2200	0	0	0	612	0	0	0
ERR12319363.1.1252111	8054	1861	1871	1973	2349	0	0	0	804	0	0	0
ERR12319363.1.5453060	3381	969	845	795	772	0	0	0	268	0	0	0
ERR12319363.1.364235	9086	2629	2393	1886	2178	0	0	0	660	0	0	0
ERR12319363.1.5738199	3184	887	807	746	744	0	0	0	380	0	0	0
ERR12319363.1.1626812	13548	3327	3395	3203	3623	0	0	0	1390	0	0	0
ERR12319363.1.6291794	2480	676	639	555	610	0	0	0	204	0	0	0
ERR12319363.1.1561558	6761	2114	1319	1176	2152	0	0	0	454	0	0	0
ERR12319363.1.6058205	11044	2965	2728	2443	2908	0	0	0	992	0	0	0
ERR12319363.1.79871	9280	2332	2166	2351	2431	0	0	0	890	0	0	0
ERR12319363.1.2896257	9912	2715	2213	2310	2674	0	0	0	866	0	0	0
ERR12319363.1.1446715	16465	5006	3754	3968	3737	0	0	0	1142	0	0	0
ERR12319363.1.3523048	17208	5390	3355	3287	5176	0	0	0	1170	0	0	0
ERR12319363.1.1859644	5910	1506	1289	1365	1750	0	0	0	444	0	0	0
ERR12319363.1.6535509	5682	1473	1232	1337	1640	0	0	0	338	0	0	0
ERR12319363.1.3922788	19370	4599	4375	5013	5383	0	0	0	1828	0	0	0
ERR12319363.1.5339996	14690	3392	3446	3526	4326	0	0	0	1050	0	0	0
ERR12319363.1.6397277	12220	3223	2798	2896	3303	0	0	0	1066	0	0	0
ERR12319363.1.4074966	8961	2327	2052	2077	2505	0	0	0	646	0	0	0
ERR12319363.1.1791044	19418	5559	4383	4677	4799	0	0	0	1628	0	0	0
ERR12319363.1.1925465	8834	2002	1505	2846	2481	0	0	0	550	0	0	0
ERR12319363.1.338089	7927	2077	2159	1734	1957	0	0	0	776	0	0	0
ERR12319363.1.1875361	4460	1251	1106	1064	1039	0	0	0	292	0	0	0
ERR12319363.1.180548	5861	1380	1312	1377	1792	0	0	0	376	0	0	0
ERR12319363.1.6169934	5079	1468	1166	1123	1322	0	0	0	440	0	0	0
ERR12319363.1.1337297	17996	4377	4037	4738	4844	0	0	0	1532	0	0	0
ERR12319363.1.2778735	12562	3647	2758	2839	3318	0	0	0	1102	0	0	0
ERR12319363.1.1214911	11664	2631	2740	3000	3293	0	0	0	1188	0	0	0
ERR12319363.1.4344679	6345	1671	1598	1550	1526	0	0	0	620	0	0	0
ERR12319363.1.605846	5628	1599	1462	1258	1309	0	0	0	484	0	0	0
ERR12319363.1.6233552	5970	1697	1469	1394	1410	0	0	0	460	0	0	0
ERR12319363.1.1851419	11744	3360	2526	2566	3292	0	0	0	864	0	0	0
ERR12319363.1.2035846	7037	1903	1589	1568	1977	0	0	0	594	0	0	0
ERR12319363.1.5671867	7919	1809	2294	1753	2063	0	0	0	802	0	0	0
ERR12319363.1.517798	9804	2625	2345	2370	2464	0	0	0	912	0	0	0
ERR12319363.1.3537249	12309	3086	2494	3040	3689	0	0	0	872	0	0	0
ERR12319363.1.2826885	5449	1615	1115	1404	1315	0	0	0	350	0	0	0
ERR12319363.1.4591262	4421	1219	1167	809	1226	0	0	0	266	0	0	0
ERR12319363.1.5192889	9405	2271	2004	2487	2643	0	0	0	600	0	0	0
ERR12319363.1.5171944	15161	3725	3799	3971	3666	0	0	0	1810	0	0	0
ERR12319363.1.2523715	5528	1424	1287	1264	1553	0	0	0	374	0	0	0
ERR12319363.1.2394700	9942	2382	2426	2440	2694	0	0	0	944	0	0	0
ERR12319363.1.3698659	6919	1627	1790	1631	1871	0	0	0	872	0	0	0
ERR12319363.1.14670	4995	1353	1190	1142	1310	0	0	0	432	0	0	0
ERR12319363.1.3858353	13092	3630	2883	3004	3575	0	0	0	956	0	0	0
ERR12319363.1.6632828	7638	2198	1769	1698	1973	0	0	0	656	0	0	0
ERR12319363.1.1543756	10864	2652	2665	2729	2818	0	0	0	1126	0	0	0
ERR12319363.1.3586848	9411	2489	2228	2220	2474	0	0	0	940	0	0	0
ERR12319363.1.1308768	3730	920	856	886	1068	0	0	0	358	0	0	0
ERR12319363.1.2584913	4903	1306	1112	1184	1301	0	0	0	214	0	0	0
ERR12319363.1.5533532	6434	1737	1389	1571	1737	0	0	0	536	0	0	0
ERR12319363.1.1613652	12076	3030	2723	2912	3411	0	0	0	1062	0	0	0
ERR12319363.1.3874923	12950	3375	3042	3088	3445	0	0	0	1268	0	0	0
ERR12319363.1.3222273	14552	3880	3327	3502	3843	0	0	0	1204	0	0	0
ERR12319363.1.3245317	13040	3560	2881	3289	3310	0	0	0	1244	0	0	0
ERR12319363.1.1508292	7732	1938	1749	2019	2026	0	0	0	746	0	0	0
ERR12319363.1.531309	3020	819	685	689	827	0	0	0	218	0	0	0
ERR12319363.1.4736835	5306	1235	1364	1305	1402	0	0	0	538	0	0	0
ERR12319363.1.5901906	11247	2988	2648	2718	2893	0	0	0	1048	0	0	0
ERR12319363.1.2370962	4179	1074	941	956	1208	0	0	0	332	0	0	0
ERR12319363.1.3598222	6412	1841	1511	1516	1544	0	0	0	514	0	0	0
ERR12319363.1.2042829	5152	1270	1431	1362	1089	0	0	0	642	0	0	0
ERR12319363.1.3838062	4457	1084	1015	1041	1317	0	0	0	338	0	0	0
ERR12319363.1.1462994	8466	2256	1963	2056	2191	0	0	0	746	0	0	0
ERR12319363.1.1499499	5078	1351	1037	1185	1505	0	0	0	408	0	0	0
ERR12319363.1.5219661	10076	2281	2424	2459	2912	0	0	0	870	0	0	0
ERR12319363.1.4625679	5187	1383	1293	1139	1372	0	0	0	508	0	0	0
ERR12319363.1.953148	4715	1320	1140	1083	1172	0	0	0	306	0	0	0
ERR12319363.1.1570658	6973	2101	1409	1506	1957	0	0	0	514	0	0	0
ERR12319363.1.5101565	12937	3520	2824	3204	3389	0	0	0	854	0	0	0
ERR12319363.1.2215064	11568	3284	2536	2473	3275	0	0	0	948	0	0	0
ERR12319363.1.815449	4049	828	1120	1049	1052	0	0	0	484	0	0	0
ERR12319363.1.5968982	3739	1214	976	723	826	0	0	0	264	0	0	0
ERR12319363.1.5568547	13001	3050	3237	3263	3451	0	0	0	1792	0	0	0
ERR12319363.1.2477596	13459	3888	2899	3052	3620	0	0	0	1102	0	0	0
ERR12319363.1.3300266	10086	2444	2415	2623	2604	0	0	0	1136	0	0	0
ERR12319363.1.3017704	3676	927	857	847	1045	0	0	0	350	0	0	0
ERR12319363.1.6723372	13093	2981	3073	3510	3529	0	0	0	1290	0	0	0
ERR12319363.1.4364348	5511	1347	1363	1388	1413	0	0	0	466	0	0	0
ERR12319363.1.4738207	9896	2563	2217	2331	2785	0	0	0	692	0	0	0
ERR12319363.1.3612003	7922	2293	1980	1817	1832	0	0	0	666	0	0	0
ERR12319363.1.992354	10185	2832	2294	2417	2642	0	0	0	924	0	0	0
ERR12319363.1.4221107	5668	1483	1294	1289	1602	0	0	0	388	0	0	0
ERR12319363.1.3694055	6400	1717	1430	1573	1680	0	0	0	582	0	0	0
ERR12319363.1.6739407	5930	1591	1387	1228	1724	0	0	0	370	0	0	0
ERR12319363.1.1034290	7831	2214	1693	1830	2094	0	0	0	536	0	0	0
ERR12319363.1.3753945	13231	3685	3417	2906	3223	0	0	0	1152	0	0	0
ERR12319363.1.4525557	5748	1560	1550	1289	1349	0	0	0	520	0	0	0
ERR12319363.1.2500056	3442	1006	630	908	898	0	0	0	258	0	0	0
ERR12319363.1.220797	8471	2289	2086	1903	2193	0	0	0	682	0	0	0
ERR12319363.1.6387879	8071	2280	2078	1736	1977	0	0	0	718	0	0	0
ERR12319363.1.2141109	14911	3636	3588	3855	3832	0	0	0	1512	0	0	0
ERR12319363.1.5428092	12441	3274	2847	3075	3245	0	0	0	1210	0	0	0
ERR12319363.1.4237209	4515	1280	964	1027	1244	0	0	0	432	0	0	0
ERR12319363.1.2221138	12256	3161	2930	2872	3293	0	0	0	1044	0	0	0
ERR12319363.1.6114815	7375	1858	1544	2021	1952	0	0	0	542	0	0	0
ERR12319363.1.4015140	9040	2881	2353	1939	1867	0	0	0	556	0	0	0
ERR12319363.1.4157562	8912	2158	2116	2202	2436	0	0	0	676	0	0	0
ERR12319363.1.5527506	13965	3441	3519	3063	3942	0	0	0	1302	0	0	0
ERR12319363.1.2928962	12247	3157	3192	2811	3087	0	0	0	1098	0	0	0
ERR12319363.1.5815747	4501	1173	938	1276	1114	0	0	0	426	0	0	0
ERR12319363.1.2300717	8754	2440	1901	1819	2594	0	0	0	636	0	0	0
ERR12319363.1.1389453	4996	1322	1204	1177	1293	0	0	0	466	0	0	0
ERR12319363.1.4939198	5357	1365	1396	1099	1497	0	0	0	358	0	0	0
ERR12319363.1.2400626	4853	1491	1198	1074	1090	0	0	0	318	0	0	0
ERR12319363.1.6117379	6593	1773	1426	1550	1844	0	0	0	472	0	0	0
ERR12319363.1.2402255	6653	1565	1544	1747	1797	0	0	0	754	0	0	0
ERR12319363.1.5165412	3686	780	880	1042	984	0	0	0	340	0	0	0
ERR12319363.1.4964859	6814	1680	1585	1543	2006	0	0	0	424	0	0	0
ERR12319363.1.4868521	6001	1504	1363	1474	1660	0	0	0	606	0	0	0
ERR12319363.1.6313115	4912	1167	1217	1190	1338	0	0	0	530	0	0	0
ERR12319363.1.20133	4375	1120	1155	1121	979	0	0	0	448	0	0	0
ERR12319363.1.4382846	12357	3121	2962	3005	3269	0	0	0	1040	0	0	0
ERR12319363.1.473749	8741	2431	1908	1973	2429	0	0	0	774	0	0	0
ERR12319363.1.622155	6995	1829	1590	1747	1829	0	0	0	644	0	0	0
ERR12319363.1.6746736	15527	3521	3439	3971	4596	0	0	0	1260	0	0	0
ERR12319363.1.5174584	9828	2558	2242	2410	2618	0	0	0	824	0	0	0
ERR12319363.1.4413968	6177	1528	1466	1429	1754	0	0	0	550	0	0	0
ERR12319363.1.1615438	5865	1323	1585	1524	1433	0	0	0	634	0	0	0
ERR12319363.1.2720555	13487	3553	3428	3253	3253	0	0	0	1610	0	0	0
ERR12319363.1.3072517	9239	2434	2150	2088	2567	0	0	0	822	0	0	0
ERR12319363.1.1787303	5301	1207	1241	1301	1552	0	0	0	400	0	0	0
ERR12319363.1.1655383	8859	2417	2008	2071	2363	0	0	0	712	0	0	0
ERR12319363.1.5268937	7716	2176	1679	1711	2150	0	0	0	506	0	0	0
ERR12319363.1.2388718	5925	1569	1409	1418	1529	0	0	0	578	0	0	0
ERR12319363.1.1854995	2831	743	650	691	747	0	0	0	226	0	0	0
ERR12319363.1.3684848	4928	1281	1117	1186	1344	0	0	0	458	0	0	0
ERR12319363.1.6231963	7801	2231	1831	1788	1951	0	0	0	614	0	0	0
ERR12319363.1.5343049	9234	2667	2288	1910	2369	0	0	0	546	0	0	0
ERR12319363.1.5887330	6890	1728	1594	1579	1989	0	0	0	548	0	0	0
ERR12319363.1.649751	8039	1746	1656	2192	2445	0	0	0	630	0	0	0
ERR12319363.1.5501959	10343	2587	2559	2603	2594	0	0	0	1026	0	0	0
ERR12319363.1.3693654	20787	5812	5316	4637	5022	0	0	0	1932	0	0	0
ERR12319363.1.648293	5254	1187	1287	1184	1596	0	0	0	382	0	0	0
ERR12319363.1.1478578	20966	5440	4514	5321	5691	0	0	0	1688	0	0	0
ERR12319363.1.3633320	5173	1729	1041	1121	1282	0	0	0	202	0	0	0
ERR12319363.1.4995461	7398	2012	1675	1709	2002	0	0	0	602	0	0	0
ERR12319363.1.6391912	16912	5879	2664	3043	5326	0	0	0	446	0	0	0
ERR12319363.1.1488032	6852	1854	1492	1620	1886	0	0	0	428	0	0	0
ERR12319363.1.300	7483	2218	1718	1808	1739	0	0	0	552	0	0	0
ERR12319363.1.3680113	6090	1583	1447	1470	1590	0	0	0	594	0	0	0
ERR12319363.1.65046	8234	2028	1879	1959	2368	0	0	0	632	0	0	0
ERR12319363.1.1109128	11069	2998	2793	2518	2760	0	0	0	992	0	0	0
ERR12319363.1.2464363	3094	801	715	712	866	0	0	0	228	0	0	0
ERR12319363.1.4696684	12029	3113	2900	4923	1093	0	0	0	2512	0	0	0
ERR12319363.1.1577239	1800	388	381	521	510	0	0	0	170	0	0	0
ERR12319363.1.4866373	7941	1904	1832	1947	2258	0	0	0	652	0	0	0
ERR12319363.1.3028741	15450	3708	3793	3852	4097	0	0	0	1462	0	0	0
ERR12319363.1.2188321	6650	1717	1518	1724	1691	0	0	0	626	0	0	0
ERR12319363.1.6101560	18915	5217	4444	4729	4525	0	0	0	1862	0	0	0
ERR12319363.1.2321058	7780	2006	1797	1714	2263	0	0	0	604	0	0	0
ERR12319363.1.282976	5126	1233	1144	1232	1517	0	0	0	356	0	0	0
ERR12319363.1.1232826	9315	2312	2074	2534	2395	0	0	0	818	0	0	0
ERR12319363.1.4675122	12257	3424	2702	2879	3252	0	0	0	1014	0	0	0
ERR12319363.1.3998812	13553	3961	2772	2953	3867	0	0	0	1122	0	0	0
ERR12319363.1.3853485	5038	1304	1160	1191	1383	0	0	0	454	0	0	0
ERR12319363.1.3239978	6910	1668	1499	1772	1971	0	0	0	558	0	0	0
ERR12319363.1.5749631	5242	1245	1038	1468	1491	0	0	0	460	0	0	0
ERR12319363.1.4618794	14356	5147	2103	2511	4595	0	0	0	614	0	0	0
ERR12319363.1.2732133	15069	4181	3508	3370	4010	0	0	0	1232	0	0	0
ERR12319363.1.4723860	4289	1028	911	1153	1197	0	0	0	438	0	0	0
ERR12319363.1.1700317	5278	1531	1554	866	1327	0	0	0	360	0	0	0
ERR12319363.1.3879623	5252	1160	1233	1389	1470	0	0	0	530	0	0	0
ERR12319363.1.5191227	6873	1768	1635	1635	1835	0	0	0	664	0	0	0
ERR12319363.1.5762549	5584	1586	1458	1284	1256	0	0	0	500	0	0	0
ERR12319363.1.4703958	8993	2563	2319	2005	2106	0	0	0	660	0	0	0
ERR12319363.1.4921772	4302	1161	959	1028	1154	0	0	0	400	0	0	0
ERR12319363.1.4413938	3970	785	723	1171	1291	0	0	0	250	0	0	0
ERR12319363.1.4425015	4176	1096	1083	973	1024	0	0	0	410	0	0	0
ERR12319363.1.5664569	7470	2075	1747	1764	1884	0	0	0	692	0	0	0
ERR12319363.1.2706796	10205	2721	2348	2434	2702	0	0	0	1106	0	0	0
ERR12319363.1.207793	8946	2121	2740	1809	2276	0	0	0	784	0	0	0
ERR12319363.1.3120935	5564	1581	1165	1359	1459	0	0	0	370	0	0	0
ERR12319363.1.5457802	4640	1095	1103	1067	1375	0	0	0	446	0	0	0
ERR12319363.1.6474656	15315	4159	3095	2376	5685	0	0	0	592	0	0	0
